ItemName,StockLevel,Cost,ReimbursementPotential,ExpirationDate
Dextrose 50 % In Water,1402,0.3,438.84,6/28/2028
Azacitidine,1403,402.86,599119.45,1/22/2028
Verapamil HCl,1403,8.68,12915.45,9/6/2028
Docetaxel,1405,28.21,42007.79,9/3/2028
Gauze Bandage,1415,0.13,189.38,1/16/2028
Loperamide HCl,1418,0.67,1001.27,10/6/2028
Zoledronic Acid,1420,37.56,56542.45,4/29/2028
Bupropion HCl,1421,0.62,930.2,7/20/2028
Colistin (Colistimethate Na),1422,27.78,41869.39,4/2/2028
Colistin (Colistimethate Na),1422,27.78,41869.39,4/3/2028
Adalimumab,1424,3303.19,4985960.14,11/24/2028
Adalimumab,1424,3303.19,4985960.14,11/25/2028
Cefoxitin Sodium/Dextrose Iso,1442,9.73,14865.94,4/6/2028
Cefoxitin Sodium/Dextrose Iso,1442,9.73,14865.94,4/7/2028
Demeclocycline HCl,1446,4.7,7203.29,3/13/2028
Syringe And Needle Insulin 1ml,1450,0.2,313.37,8/30/2028
Albuterol Sulfate,1454,4.13,6370.86,2/15/2028
Furosemide,1461,0.11,165.59,4/22/2028
Gatifloxacin,1472,69.15,107889.39,1/10/2029
Gatifloxacin,1472,69.15,107889.39,1/11/2029
Pamidronate Disodium,1480,6.22,9762.9,6/1/2028
Esomeprazole Sodium,1480,39.95,62670.87,8/24/2028
Esomeprazole Sodium,1480,39.95,62670.87,8/26/2028
Gemcitabine HCl,1485,66.19,104194.57,12/26/2028
Levoleucovorin Calcium,1487,40.92,64502.09,7/9/2028
Ciclopirox,1504,4.35,6928.7,8/12/2028
Ciclopirox,1504,4.35,6928.7,8/13/2028
Zolpidem Tartrate,1505,0.39,622.96,3/6/2028
Norgestimate-Ethinyl Estradiol,1512,0.56,892.93,5/11/2028
Norgestimate-Ethinyl Estradiol,1512,0.56,892.93,5/12/2028
Palonosetron HCl,1522,50.8,81949.7,6/18/2028
Elotuzumab,1527,2173.74,3518451.76,6/8/2028
Elotuzumab,1527,2173.74,3518451.76,6/9/2028
Doxorubicin HCl PEG-Liposomal,1530,72.44,117487.21,4/30/2028
Ofloxacin,1537,10.7,17431.06,11/23/2028
Gauze Bandage,1539,0.16,254.39,1/14/2028
Gauze Bandage,1539,0.16,254.39,1/15/2028
Varicella Vaccine Live/PF,1542,141.76,231709.45,12/9/2028
Varicella Vaccine Live/PF,1542,141.76,231709.45,12/10/2028
Neomycin/Polymyxin B/Dexametha,1543,40.55,66325.5,2/3/2028
Podofilox,1543,175.02,286258,2/23/2028
Podofilox,1543,175.02,286258,2/24/2028
Trabectedin,1551,115.43,189774.74,9/26/2028
Trabectedin,1551,115.43,189774.74,9/27/2028
Tinidazole,1554,3.02,4967.19,3/13/2028
Cytarabine,1561,0.62,1018.52,8/9/2028
Cytarabine,1561,0.62,1018.52,8/10/2028
Desvenlafaxine,1575,4.99,8339.15,11/18/2028
Norethindrone Acetate,1576,4.49,7507.67,2/3/2028
Norethindrone Acetate,1576,4.49,7507.67,2/4/2028
Levothyroxine Sodium,1580,93.73,156980.71,6/6/2028
Irinotecan HCl,1588,5.69,9583.5,4/28/2028
Adalimumab,1589,4940.89,8322133.44,11/26/2028
Adalimumab,1589,4940.89,8322133.44,11/27/2028
Lidocaine,1591,3.97,6695.29,4/30/2028
Benazepril HCl,1595,1.93,3270.45,7/16/2028
Benazepril HCl,1595,1.93,3270.45,7/17/2028
Cyclophosphamide,1596,310.27,524895.89,10/2/2028
PEGinterferon Beta-1a,1607,6835.28,11643348.17,4/18/2028
PEGinterferon Beta-1a,1607,6835.28,11643348.17,4/19/2028
Eribulin Mesylate,1614,561.55,960726.98,4/28/2028
Eribulin Mesylate,1614,561.55,960726.98,4/29/2028
Ganciclovir Sodium,1620,6.4,10989.09,2/1/2028
Hydrocodone/Acetaminophen,1625,0.47,805.83,9/12/2028
Docetaxel,1626,114.84,197925.72,9/2/2028
Azelaic Acid,1650,5.11,8942.51,1/2/2029
Ibandronate Sodium,1651,69.16,121029.84,4/16/2028
Fosaprepitant Dimeglumine,1669,336.07,594553.51,6/20/2028
Fosaprepitant Dimeglumine,1669,336.07,594553.51,6/21/2028
Insulin Pump Controller  Rf,1669,411.4,727820.14,7/12/2028
Insulin Pump Controller  Rf,1669,411.4,727820.14,7/13/2028
Norethindrone Ac-Eth Estradiol,1680,5.11,9105.21,10/29/2028
Norethindrone Ac-Eth Estradiol,1680,5.11,9105.21,10/30/2028
Incobotulinumtoxina,1690,534.76,957972.7,12/1/2028
Incobotulinumtoxina,1690,534.76,957972.7,12/2/2028
Ibandronate Sodium,1730,86.71,159015.03,4/12/2028
Hydralazine HCl,1734,3.22,5924.47,10/29/2028
Zoledronic Acid,1740,56.26,103762.42,4/23/2028
Polymyxin B Sulf/Trimethoprim,1750,6.45,11969.54,3/24/2028
Polymyxin B Sulf/Trimethoprim,1750,6.45,11969.54,3/25/2028
Tranexamic Acid,1770,1.04,1957.36,8/22/2028
PEGvaliase-Pqpz,1775,666.7,1254393.9,6/5/2028
PEGvaliase-Pqpz,1775,666.7,1254393.9,6/6/2028
Midazolam HCl,1781,3.41,6429.72,6/13/2028
Lanreotide Acetate,1795,17743.6,33760742.77,3/21/2028
Lanreotide Acetate,1795,17743.6,33760742.77,3/22/2028
Ergotamine Tartrate,1802,56.88,108646.43,12/17/2028
Ergotamine Tartrate,1802,56.88,108646.43,12/18/2028
Ursodiol,1850,4.59,9001.83,5/30/2028
Famotidine,1855,1.28,2512.44,1/1/2029
Fluoride (Sodium),1859,0.13,260.63,5/25/2028
Prenatal Vit Calc76/Iron/Folic,1860,0.59,1165.24,5/7/2028
Prenatal Vit Calc76/Iron/Folic,1860,0.59,1165.24,5/8/2028
Neomycin/Bacit/P-Myx/Hydrocort,1869,11.96,23685.45,1/3/2029
Fenofibrate,1873,32.57,64673.7,8/19/2028
Fenofibrate,1873,32.57,64673.7,8/20/2028
Rifampin,1873,3.23,6405.29,11/10/2028
Cisplatin,1900,0.3,600.79,4/28/2028
Pen Needle  Diabetic,1900,0.19,381.21,7/30/2028
Levoleucovorin Calcium,1908,87.22,176397.2,7/10/2028
Clindamycin/Tretinoin,1920,9.78,19905.35,1/19/2028
Methadone HCl,1922,0.31,624.19,5/4/2028
Lidocaine HCl/PF,1927,0.24,498.22,3/19/2028
Doxorubicin HCl,1935,1.29,2636.73,5/3/2028
Ursodiol,1935,2.6,5333.05,6/3/2028
Methylphenidate HCl,1937,0.72,1482.89,12/17/2028
Pen G Benz/Pen G Procaine,1943,65.25,134379.47,2/26/2028
Pen G Benz/Pen G Procaine,1943,65.25,134379.47,2/27/2028
Rifampin,1968,0.9,1875.74,11/16/2028
Cyclophosphamide,1971,424.31,886494.85,9/26/2028
Clomiphene Citrate,1976,2.41,5037.79,9/14/2028
Clomiphene Citrate,1976,2.41,5037.79,9/15/2028
Ursodiol,1981,4.09,8590.73,5/28/2028
Syringe W-Ndl  Disp Insul 2 Ml,1983,0.35,743.6,8/23/2028
Syringe W-Ndl  Disp Insul 2 Ml,1983,0.35,743.6,8/24/2028
Hydrocortisone,1986,0.16,329.93,3/17/2028
Hydrocortisone,1986,0.16,329.93,3/18/2028
L-Norgest/E.Estradiol-E.Estrad,2002,3.49,7397.66,7/22/2028
L-Norgest/E.Estradiol-E.Estrad,2002,3.49,7397.66,7/23/2028
Prochlorperazine Edisylate,2032,8.23,17723.2,4/22/2028
Lorlatinib,2039,459.64,993433.3,9/5/2028
Lorlatinib,2039,459.64,993433.3,9/6/2028
Progesterone,2040,2.31,4986.77,3/16/2028
Progesterone,2040,2.31,4986.77,3/17/2028
Promethazine HCl,2053,0.39,847.48,1/30/2028
Lamotrigine,2058,11.36,24771.51,11/10/2028
Lamotrigine,2058,11.36,24771.51,11/11/2028
Mercaptopurine,2070,11.97,26270.8,10/19/2028
Mercaptopurine,2070,11.97,26270.8,10/20/2028
Zoledronic Acid,2073,24.9,54724.82,5/1/2028
Fluconazole,2092,2.77,6142.6,4/11/2028
Gemcitabine HCl,2110,39.96,89374.95,12/17/2028
Interferon Gamma-1b Recomb.,2118,8967.33,20132369.92,8/13/2028
Interferon Gamma-1b Recomb.,2118,8967.33,20132369.92,8/14/2028
Etoposide,2120,1.65,3697.28,5/18/2028
Ibuprofen,2122,0.13,288.63,3/25/2028
Voriconazole,2128,13.82,31169.1,4/7/2028
Chorionic Gonadotropin  Human,2128,225.74,509198.41,8/18/2028
Chorionic Gonadotropin  Human,2128,225.74,509198.41,8/19/2028
Gabapentin,2147,0.09,195.02,4/4/2028
Cyclopentolate HCl,2157,9.01,20597.35,10/13/2028
Cyclopentolate HCl,2157,9.01,20597.35,10/14/2028
Losartan Potassium,2171,0.3,695.47,8/10/2028
Valproic Acid (As Sodium Salt),2192,2.11,4905.33,3/25/2028
Pen Needle  Diabetic,2213,0.18,425.53,9/5/2028
Pen Needle  Diabetic,2213,0.18,425.53,9/6/2028
Prenatal 48/Iron/Folic Acid/B6,2220,1.08,2534.34,4/3/2028
Prenatal 48/Iron/Folic Acid/B6,2220,1.08,2534.34,4/4/2028
Tacrolimus,2223,0.75,1756.81,5/1/2028
PEG3350/Sod Sul/NaCl/KCl/Asb/C,2239,37.36,88674.64,4/14/2028
PEG3350/Sod Sul/NaCl/KCl/Asb/C,2239,37.36,88674.64,4/15/2028
Ixekizumab,2246,5257.24,12516231.78,2/27/2028
Ixekizumab,2246,5257.24,12516231.78,2/28/2028
Bimatoprost,2247,38.53,91774.93,2/13/2028
Bicalutamide,2250,90.49,215821.7,6/29/2028
Bicalutamide,2250,90.49,215821.7,6/30/2028
Tramadol HCl/Acetaminophen,2254,0.28,680.29,9/2/2028
Rivastigmine Tartrate,2259,1.53,3661.45,8/29/2028
Indomethacin,2279,0.31,746.86,11/28/2028
Minoxidil,2283,0.21,500.75,3/21/2028
Oxybutynin Chloride,2289,1.14,2766.7,10/20/2028
Pedi Multivit No.17 W-Fluoride,2300,0.25,620.85,9/14/2028
Pedi Multivit No.17 W-Fluoride,2300,0.25,620.85,9/15/2028
Degarelix Acetate,2303,527.1,1286734.41,6/3/2028
Degarelix Acetate,2303,527.1,1286734.41,6/4/2028
Aprepitant,2306,17.17,41969.18,6/10/2028
Aprepitant,2306,17.17,41969.18,6/11/2028
Primidone,2366,0.24,606.03,5/25/2028
Spironolactone,2374,0.29,733.17,1/29/2028
Atovaquone,2390,4.94,12503.34,4/13/2028
Ketorolac Tromethamine,2401,37.26,94826.53,8/3/2028
Ketorolac Tromethamine,2401,37.26,94826.53,8/4/2028
Gauze Bandage,2410,0.2,519.91,12/8/2028
Doxorubicin HCl,2420,1.45,3709.86,5/4/2028
Zoledronic Acid,2445,50.06,129744.79,4/26/2028
Epinephrine,2464,2418.03,6315502.48,2/27/2028
Epinephrine,2464,2418.03,6315502.48,2/28/2028
Temazepam,2474,4.44,11637.72,10/12/2028
Irinotecan Liposomal,2480,196.6,516830.07,5/4/2028
Irinotecan Liposomal,2480,196.6,516830.07,5/5/2028
Telmisartan,2493,1.14,3007.41,11/9/2028
Epinephrine,2499,200.69,531621.47,1/30/2028
Syringe And Needle Insulin 1ml,2502,0.18,477.35,10/17/2028
Syringe And Needle Insulin 1ml,2502,0.18,477.35,10/18/2028
Desog-E.Estradiol/E.Estradiol,2520,4.4,11744.87,3/16/2028
Desog-E.Estradiol/E.Estradiol,2520,4.4,11744.87,3/17/2028
Metreleptin,2533,4483.78,12038865.86,8/26/2028
Metreleptin,2533,4483.78,12038865.86,8/27/2028
Promethazine HCl,2548,3.15,8508.17,10/16/2028
Promethazine HCl,2548,3.15,8508.17,10/17/2028
Nystatin/Triamcinolone Acet,2565,2.17,5910.38,1/5/2029
Calcitriol,2577,7.25,19799.26,1/25/2028
Somatropin,2580,812.93,2223211,4/15/2028
Somatropin,2580,812.93,2223211,4/16/2028
Acyclovir/Hydrocortisone,2580,244.27,668019.53,11/27/2028
Acyclovir/Hydrocortisone,2580,244.27,668019.53,11/28/2028
Ixekizumab,2586,5233.68,14346361.99,2/29/2028
Ixekizumab,2586,5233.68,14346361.99,3/1/2028
PNV Calcium 72/Iron/Folic Acid,2590,0.13,368.68,4/19/2028
PNV Calcium 72/Iron/Folic Acid,2590,0.13,368.68,4/20/2028
Ezetimibe,2609,3.42,9465.4,2/15/2028
Losartan Potassium,2625,0.22,613.7,8/8/2028
Zolpidem Tartrate,2629,6.82,19014.67,3/16/2028
Brodalumab,2629,1192.4,3322914.54,10/18/2028
Brodalumab,2629,1192.4,3322914.54,10/19/2028
Duvelisib,2632,213.09,594502.78,2/13/2028
Duvelisib,2632,213.09,594502.78,2/14/2028
Valacyclovir HCl,2634,1.4,3922.71,4/18/2028
Atovaquone/Proguanil HCl,2638,6.55,18324.05,3/16/2028
Atovaquone/Proguanil HCl,2638,6.55,18324.05,3/17/2028
Prenatal Calc.40/Iron/Folate 1,2652,1.67,4697.36,7/18/2028
Prenatal Calc.40/Iron/Folate 1,2652,1.67,4697.36,7/19/2028
Fremanezumab-Vfrm,2656,389.02,1095226.35,3/29/2028
Fremanezumab-Vfrm,2656,389.02,1095226.35,3/30/2028
Apraclonidine HCl,2656,31.16,87713.36,6/23/2028
Apraclonidine HCl,2656,31.16,87713.36,6/24/2028
Glycopyrrolate,2658,0.42,1172.86,7/29/2028
Ergocalciferol (Vitamin D2),2663,0.74,2083.06,5/8/2028
Syring-Needl Disp Insul 0.3 Ml,2680,0.18,509.7,8/29/2028
Doxycycline Monohydrate,2692,0.83,2370.05,3/11/2028
Nifedipine,2700,0.79,2267.88,10/8/2028
Cytarabine/PF,2704,0.65,1863.78,8/4/2028
Cyclobenzaprine HCl,2704,0.48,1376.94,10/27/2028
Fluoride (Sodium),2710,0.23,663.2,5/24/2028
Potassium Chloride,2715,0.38,1080.78,2/17/2028
Olanzapine,2718,32.76,94381.45,11/1/2028
Testosterone Cypionate,2729,10.88,31466.81,7/12/2028
Metformin HCl,2730,0.06,178.28,6/15/2028
Metronidazole,2739,0.66,1906.6,7/24/2028
Zaleplon,2745,0.55,1613.76,9/5/2028
Tizanidine HCl,2760,5.13,15020.92,9/3/2028
Tizanidine HCl,2760,5.13,15020.92,9/4/2028
Acebutolol HCl,2760,0.34,1001.81,10/28/2028
Tramadol HCl/Acetaminophen,2766,0.21,605.73,9/1/2028
Dipyridamole,2792,0.32,945.47,10/30/2028
Carboplatin,2805,1.34,3995.94,9/7/2028
Hydrocortisone Butyrate/Emoll,2805,16.72,49718.08,10/31/2028
Hydrocortisone Butyrate/Emoll,2805,16.72,49718.08,11/1/2028
Cyclosporine,2808,4.75,14131.47,9/16/2028
Estradiol,2840,22.07,66452.54,12/24/2028
Estradiol,2840,22.07,66452.54,12/25/2028
Palonosetron HCl,2845,46.7,140825.47,6/7/2028
Sildenafil Citrate,2850,0.88,2647.12,11/2/2028
Acamprosate Calcium,2860,1.17,3559.51,11/16/2028
Nimodipine,2878,5.95,18147.43,9/11/2028
Glycopyrrolate,2885,5.92,18109.57,7/18/2028
Bezlotoxumab,2891,98.61,302199.31,6/13/2028
Bezlotoxumab,2891,98.61,302199.31,6/14/2028
Lamotrigine,2900,12.38,38062.42,4/9/2028
Lamotrigine,2900,12.38,38062.42,4/10/2028
Benztropine Mesylate,2908,18.14,55913.24,6/24/2028
Phenylephrine HCl,2928,6.82,21173.76,9/11/2028
Deferoxamine Mesylate,2942,34.73,108298.81,1/26/2028
Deferoxamine Mesylate,2942,34.73,108298.81,1/27/2028
Aprepitant,2946,214.55,669990.04,6/22/2028
Aprepitant,2946,214.55,669990.04,6/23/2028
Tacrolimus,2962,1.51,4752.17,4/25/2028
Donepezil HCl,2963,0.2,622.04,8/10/2028
Mening Vac A C Y W-135 Dip/PF,2964,132.63,416712.17,10/1/2028
Mening Vac A C Y W-135 Dip/PF,2964,132.63,416712.17,10/2/2028
Doxorubicin HCl PEG-Liposomal,2990,75.95,240703.44,4/28/2028
Fondaparinux Sodium,3004,71.15,226545.66,8/21/2028
Omacetaxine Mepesuccinate,3016,1040.15,3325312.44,5/14/2028
Omacetaxine Mepesuccinate,3016,1040.15,3325312.44,5/15/2028
Butoconazole Nitrate,3020,20.7,66261.78,5/8/2028
Butoconazole Nitrate,3020,20.7,66261.78,5/9/2028
Zafirlukast,3042,1.74,5600.18,9/11/2028
Benralizumab,3058,4829.97,15656265.92,12/8/2028
Benralizumab,3058,4829.97,15656265.92,12/9/2028
Gilteritinib Fumarate,3060,253.53,822345.4,10/28/2028
Gilteritinib Fumarate,3060,253.53,822345.4,10/29/2028
Irinotecan HCl,3069,9.26,30131.94,5/5/2028
Avelumab,3080,161.89,528543.14,8/31/2028
Avelumab,3080,161.89,528543.14,9/1/2028
Lidocaine HCl/Epinephrine,3089,0.23,765.16,3/14/2028
Lidocaine HCl/Epinephrine,3089,0.23,765.16,3/15/2028
PEGfilgrastim,3089,10557.62,34569244.38,12/3/2028
PEGfilgrastim,3089,10557.62,34569244.38,12/4/2028
Sertraline HCl,3096,0.34,1120.34,12/25/2028
Syringe Needle Insuln Sf 0.5ml,3100,0.36,1180.85,4/11/2028
Syringe Needle Insuln Sf 0.5ml,3100,0.36,1180.85,4/12/2028
Azithromycin,3100,1.39,4551.37,11/18/2028
Hydromorphone HCl/PF,3128,2.14,7092.25,7/17/2028
Terconazole,3134,27.19,90327.77,8/17/2028
Pravastatin Sodium,3134,0.94,3122.23,11/1/2028
Bethanechol Chloride,3146,0.49,1643.6,3/30/2028
Insulin NPh Hum/Reg Insulin Hm,3156,17.21,57562,4/29/2028
Ertugliflozin/Sitagliptin Phos,3165,17.45,58555.78,12/13/2028
Ertugliflozin/Sitagliptin Phos,3165,17.45,58555.78,12/14/2028
Propranolol HCl,3167,0.18,593.07,12/5/2028
Methylphenidate,3180,11.16,37623.17,1/3/2029
Methylphenidate,3180,11.16,37623.17,1/4/2029
Pantoprazole Sodium,3189,5.43,18360.68,5/22/2028
Salicylic Acid,3192,30.55,103362.39,7/15/2028
Salicylic Acid,3192,30.55,103362.39,7/16/2028
Hepatitis B Virus Vaccine/PF,3204,76.39,259437.31,4/14/2028
Hepatitis B Virus Vaccine/PF,3204,76.39,259437.31,4/15/2028
Irinotecan HCl,3205,3.53,11981.34,5/3/2028
Sodium Chloride For Inhalation,3216,0.2,684.31,1/21/2028
Sodium Chloride For Inhalation,3216,0.2,684.31,1/22/2028
Cyanocobalamin (Vitamin B-12),3222,5.84,19945.6,11/11/2028
Cytarabine/PF,3265,1.13,3919.06,8/5/2028
B Complex W-C No.20/Folic Acid,3266,0.22,771.69,1/30/2028
B Complex W-C No.20/Folic Acid,3266,0.22,771.69,1/31/2028
Vit B Comp No.3/Folic/C/Biotin,3270,0.26,891.87,2/10/2028
Vit B Comp No.3/Folic/C/Biotin,3270,0.26,891.87,2/11/2028
Pitavastatin Magnesium,3272,7.69,26682.66,1/6/2029
Pitavastatin Magnesium,3272,7.69,26682.66,1/7/2029
Acetazolamide,3277,2,6964.05,10/3/2028
Azacitidine,3281,395.31,1374837.85,1/23/2028
Bendamustine HCl,3290,639.05,2228625.92,7/26/2028
Bendamustine HCl,3290,639.05,2228625.92,7/27/2028
Lorazepam,3300,1.13,3959.49,9/16/2028
Fluorouracil,3300,81.39,284709.59,11/16/2028
Fluorouracil,3300,81.39,284709.59,11/17/2028
Leucovorin Calcium,3301,4.39,15374.51,12/4/2028
Ertapenem Sodium,3308,4.79,16788.49,11/20/2028
Midazolam HCl,3328,0.57,1997.5,6/12/2028
Avatrombopag Maleate,3370,937.73,3349751.38,7/16/2028
Avatrombopag Maleate,3370,937.73,3349751.38,7/17/2028
Ondansetron HCl/PF,3379,0.4,1425.3,6/28/2028
Mening Vac A C Y W-135 Dip/PF,3384,269.86,968007.73,10/11/2028
Mening Vac A C Y W-135 Dip/PF,3384,269.86,968007.73,10/12/2028
Exemestane,3388,8.35,29999.22,3/31/2028
Dexamethasone Sodium Phosphate,3392,0.69,2495.2,10/11/2028
Clindamycin HCl,3393,13.03,46856.81,3/4/2028
Clindamycin HCl,3393,13.03,46856.81,3/5/2028
Doxycycline Monohydrate,3418,0.57,2067.02,3/5/2028
Estradiol,3420,16.23,58845.08,9/20/2028
Ciclesonide,3440,33.26,121291.18,7/8/2028
Ciclesonide,3440,33.26,121291.18,7/9/2028
Clindamycin/Tretinoin,3450,12.24,44777.45,7/2/2028
Clindamycin/Tretinoin,3450,12.24,44777.45,7/3/2028
Phenobarbital Sodium,3451,34.54,126360.68,9/30/2028
Phenobarbital Sodium,3451,34.54,126360.68,10/1/2028
Enalapril/Hydrochlorothiazide,3452,0.39,1419.48,4/30/2028
Povidone-Iodine,3466,0.64,2349.85,5/27/2028
Povidone-Iodine,3466,0.64,2349.85,5/28/2028
Amphetamine Sulfate,3480,5.19,19131.96,2/22/2028
Amphetamine Sulfate,3480,5.19,19131.96,2/24/2028
Gauze Bandage,3485,0.15,567.32,1/17/2028
Syringe And Needle Insulin 1ml,3490,0.24,901.11,8/27/2028
Syringe And Needle Insulin 1ml,3490,0.24,901.11,8/28/2028
Aminocaproic Acid,3494,18.34,67938.9,6/15/2028
Aminocaproic Acid,3494,18.34,67938.9,6/24/2028
Gentamicin Sulf/Prednisolone,3498,34.37,127455.14,10/11/2028
Gentamicin Sulf/Prednisolone,3498,34.37,127455.14,10/12/2028
Carfilzomib,3517,1655.9,6173243.58,7/19/2028
Carfilzomib,3517,1655.9,6173243.58,7/20/2028
Cidofovir,3519,55.18,205835.93,7/22/2028
Sumatriptan Succinate,3571,60.05,227301.42,8/18/2028
Oxaliplatin,3580,4.11,15603.28,1/3/2029
Tretinoin,3590,2.95,11231.67,2/15/2028
Tretinoin,3590,2.95,11231.67,2/16/2028
Secukinumab,3597,4811.83,18346643.58,1/13/2028
Secukinumab,3597,4811.83,18346643.58,1/11/2029
Sod Phosphate Monobasic-Dibas,3605,1.01,3863.94,5/17/2028
Zonisamide,3614,0.23,892.64,2/15/2028
Bedaquiline Fumarate,3614,163.04,624567.72,8/16/2028
Bedaquiline Fumarate,3614,163.04,624567.72,8/17/2028
Mesalamine,3619,26.48,101566.93,8/11/2028
Oxaliplatin,3640,3.24,12517.93,1/1/2029
Insulin NPh Hum/Reg Insulin Hm,3657,2.87,11119.62,4/30/2028
Timolol Maleate,3662,45.93,178276.82,3/27/2028
Mecamylamine HCl,3670,63.24,246034.61,11/29/2028
Mecamylamine HCl,3670,63.24,246034.61,11/30/2028
Leucovorin Calcium,3675,34.64,134949.24,12/5/2028
Nitrofurantoin Macrocrystal,3696,1.38,5419.15,8/15/2028
Collagenase Clostridium Hist.,3701,4300.33,16870460.04,11/18/2028
Collagenase Clostridium Hist.,3701,4300.33,16870460.04,11/19/2028
Leucovorin Calcium,3722,17.01,67126.93,12/6/2028
Rifampin,3736,0.87,3438.31,11/15/2028
Ergocalciferol (Vitamin D2),3745,0.71,2811.05,5/6/2028
Naloxone HCl,3752,13.86,55114.35,4/23/2028
Beclomethasone Dipropionate,3758,42.77,170375.12,9/7/2028
Beclomethasone Dipropionate,3758,42.77,170375.12,9/8/2028
BCG Live,3761,159.39,635426.66,10/20/2028
BCG Live,3761,159.39,635426.66,10/21/2028
Azithromycin,3780,0.69,2751.62,11/25/2028
Melphalan,3781,8.96,35894.29,11/14/2028
Melphalan,3781,8.96,35894.29,11/15/2028
Lidocaine/Hydrocortisone Ac,3786,27.25,109370.72,3/8/2028
Lidocaine/Hydrocortisone Ac,3786,27.25,109370.72,3/9/2028
Multivitamin No.36/Folate No.6,3810,6.92,27956.96,7/22/2028
Multivitamin No.36/Folate No.6,3810,6.92,27956.96,7/23/2028
Syringe And Needle Insulin 1ml,3862,0.23,922.02,12/1/2028
Syringe And Needle Insulin 1ml,3862,0.23,922.02,12/2/2028
Cidofovir,3891,53,218597.3,7/24/2028
Hydrocortisone Butyrate,3899,5.54,22885.43,8/24/2028
Sumatriptan,3901,76.43,316060.08,1/3/2029
Sumatriptan,3901,76.43,316060.08,1/4/2029
Ezetimibe,3922,2.58,10708.23,2/24/2028
Hydroxyprogesterone Caproat/PF,3940,796.97,3328484.31,3/18/2028
Hydroxyprogesterone Caproat/PF,3940,796.97,3328484.31,3/19/2028
Meropenem/Vaborbactam,3952,7.55,31629.17,5/7/2028
Meropenem/Vaborbactam,3952,7.55,31629.17,5/8/2028
Bupropion HCl,3955,0.25,1036.93,7/14/2028
Tretinoin,3960,12.6,52877.25,4/2/2028
Tretinoin,3960,12.6,52877.25,4/3/2028
Irinotecan HCl,4015,7.01,29833.89,5/7/2028
Naltrexone HCl,4033,1.33,5705.75,4/15/2028
Ondansetron HCl/PF,4056,0.63,2714.64,6/24/2028
Metformin HCl,4096,0.12,530.34,5/29/2028
Diclofenac Sodium,4100,1.72,7486.88,4/3/2028
Valacyclovir HCl,4120,1.23,5379.58,4/24/2028
Aripiprazole,4123,1.92,8378.13,10/1/2028
Sucralfate,4124,0.38,1660.43,10/25/2028
Azithromycin,4125,0.9,3943.7,11/10/2028
Vancomycin HCl,4149,1.37,6038.25,1/14/2028
Oxybutynin Chloride,4154,1.19,5254.41,10/30/2028
Triptorelin Pamoate,4172,2264.02,10012209.07,7/7/2028
Triptorelin Pamoate,4172,2264.02,10012209.07,7/9/2028
Ziprasidone HCl,4176,1.43,6323.83,6/7/2028
Salicylic Acid,4180,5.03,22267.19,4/5/2028
Prenatal Vit 85/Iron/FA 1/DHA,4200,7.08,31524.36,7/14/2028
Prenatal Vit 85/Iron/FA 1/DHA,4200,7.08,31524.36,7/15/2028
Methylprednisolone Sod Succ/PF,4212,4.9,21892.09,3/26/2028
Valacyclovir HCl,4227,0.95,4236.49,4/25/2028
Syring-Needl Disp Insul 0.3 Ml,4240,0.3,1355.27,7/17/2028
Syring-Needl Disp Insul 0.3 Ml,4240,0.3,1355.27,7/18/2028
Phenazopyridine HCl,4247,3.5,15743.15,10/11/2028
Phenazopyridine HCl,4247,3.5,15743.15,10/12/2028
Paclitaxel,4256,1.54,6929.95,7/10/2028
Alcohol Antiseptic Pads,4290,0.28,1290.97,4/25/2028
Alcohol Antiseptic Pads,4290,0.28,1290.97,4/26/2028
Proparacaine HCl,4295,2.56,11636.37,12/17/2028
Omeprazole,4300,0.21,967.19,8/8/2028
Oxaliplatin,4300,5.45,24829.95,1/8/2029
Zolmitriptan,4333,8.23,37822.69,4/5/2028
Bupropion HCl,4339,0.48,2204.33,7/1/2028
PNV 11/Iron Fum/Folic Acid/Om3,4350,3.13,14451.31,5/29/2028
PNV 11/Iron Fum/Folic Acid/Om3,4350,3.13,14451.31,5/30/2028
Romiplostim,4376,2398.47,11125465.03,6/28/2028
Romiplostim,4376,2398.47,11125465.03,6/29/2028
Abacavir Sulfate,4401,4.24,19772.93,1/2/2029
Iron Fm Ps/Folic/B C18/L.Casei,4415,0.93,4349.75,4/19/2028
Iron Fm Ps/Folic/B C18/L.Casei,4415,0.93,4349.75,4/20/2028
Venlafaxine HCl,4423,0.6,2826.74,10/22/2028
Fluorometholone,4424,43.12,202185.67,9/17/2028
Fluorometholone,4424,43.12,202185.67,9/18/2028
Paclitaxel Protein-Bound,4441,1277.93,6015815.87,11/25/2028
Paclitaxel Protein-Bound,4441,1277.93,6015815.87,11/26/2028
Norgestimate-Ethinyl Estradiol,4452,0.57,2683.22,3/2/2028
Norgestimate-Ethinyl Estradiol,4452,0.57,2683.22,3/3/2028
Syringe Insulin Needless 1 Ml,4454,0.44,2082.24,6/6/2028
Syringe Insulin Needless 1 Ml,4454,0.44,2082.24,6/7/2028
Felbamate,4468,3.72,17618.36,11/16/2028
Citalopram Hydrobromide,4470,0.27,1256.51,4/5/2028
Oxycodone HCl/Acetaminophen,4485,20.05,95304.1,5/7/2028
Oxycodone HCl/Acetaminophen,4485,20.05,95304.1,5/8/2028
